Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , S , WAIT , 1435.0
B , L , WAIT , 1428.0
C , L , WAIT , 1893.0
B , L , WAIT , 2251.0
B , S , WAIT , 2696.0
A , L , WAIT , 1056.0
C , L , WAIT , 2569.0
B , L , WAIT , 3346.0
A , L , WAIT , 2080.0
A , S , WAIT , 2147.0
B , S , WAIT , 3357.0
A , S , WAIT , 2886.0
B , L , WAIT , 517.0
A , L , WAIT , 1578.0
B , S , WAIT , 2722.0
B , L , WAIT , 1369.0
A , L , WAIT , 710.0
A , L , WAIT , 3277.0
C , S , WAIT , 912.0
B , S , WAIT , 3300.0
C , L , WAIT , 1652.0
C , L , WAIT , 1105.0
B , S , WAIT , 2972.0
A , L , WAIT , 3511.0
A , L , WAIT , 3526.0
A , S , WAIT , 1705.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
576.3123272107188 , 0.04845574011822093 , 0.0 , 15380000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , WAIT , 2453.0
B , S , WAIT , 1908.0
A , L , WAIT , 1853.0
C , S , WAIT , 799.0
B , S , WAIT , 83.0
A , L , WAIT , 678.0
C , S , WAIT , 622.0
C , S , WAIT , 2054.0
C , S , WAIT , 585.0
A , L , WAIT , 1081.0
A , L , WAIT , 1683.0
A , L , WAIT , 3366.0
B , L , WAIT , 334.0
C , S , WAIT , 2942.0
C , L , WAIT , 2765.0
A , S , WAIT , 3404.0
A , L , WAIT , 1216.0
A , S , WAIT , 2847.0
C , S , WAIT , 1596.0
A , L , WAIT , 3478.0
A , L , WAIT , 2097.0
A , S , WAIT , 1864.0
C , S , WAIT , 29.0
B , S , WAIT , 1146.0
B , S , WAIT , 839.0
A , L , WAIT , 2557.0
C , L , WAIT , 3335.0
A , L , WAIT , 1870.0
A , L , WAIT , 2567.0
C , L , WAIT , 3048.0
C , L , WAIT , 2666.0
C , S , WAIT , 1314.0
B , S , WAIT , 3369.0
A , S , WAIT , 2170.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
538.2651895531251 , 0.06317065369932551 , 0.0 , 14705000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , WAIT , 1538.0
A , S , WAIT , 196.0
B , L , WAIT , 2822.0
B , L , WAIT , 1672.0
C , L , WAIT , 1565.0
C , S , WAIT , 500.0
A , L , WAIT , 2180.0
B , S , WAIT , 1367.0
C , L , WAIT , 1899.0
A , L , WAIT , 3499.0
B , S , WAIT , 834.0
B , L , WAIT , 1634.0
A , L , WAIT , 3433.0
A , L , WAIT , 1614.0
B , S , WAIT , 3140.0
C , S , WAIT , 2180.0
B , L , WAIT , 2831.0
A , S , WAIT , 983.0
B , S , WAIT , 1967.0
C , L , WAIT , 3394.0
A , S , WAIT , 1397.0
B , S , WAIT , 2361.0
C , L , WAIT , 3128.0
C , S , WAIT , 2927.0
A , S , WAIT , 1193.0
A , L , WAIT , 1879.0
A , S , WAIT , 1853.0
C , L , WAIT , 1152.0
A , L , WAIT , 2680.0
C , S , WAIT , 462.0
A , L , WAIT , 567.0
C , L , WAIT , 1708.0
A , L , WAIT , 2691.0
B , S , WAIT , 1967.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
530.0998883872537 , 0.05511755436746359 , 0.0 , 15155000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , WAIT , 509.0
A , S , WAIT , 727.0
A , L , WAIT , 2603.0
B , S , WAIT , 857.0
A , L , WAIT , 123.0
A , L , WAIT , 2556.0
B , S , WAIT , 161.0
B , L , WAIT , 1322.0
C , S , WAIT , 2137.0
C , S , WAIT , 3153.0
A , L , WAIT , 2412.0
C , L , WAIT , 2802.0
B , L , WAIT , 2871.0
A , L , WAIT , 2903.0
A , L , WAIT , 2172.0
B , S , WAIT , 489.0
B , S , WAIT , 3571.0
B , S , WAIT , 1505.0
C , L , WAIT , 1997.0
A , L , WAIT , 2332.0
A , S , WAIT , 3215.0
B , S , WAIT , 2635.0
A , S , WAIT , 1821.0
C , L , WAIT , 1778.0
B , L , WAIT , 2718.0
A , L , WAIT , 254.0
C , S , WAIT , 3542.0
A , S , WAIT , 1870.0
B , L , WAIT , 1177.0
A , L , WAIT , 1176.0
B , L , WAIT , 3433.0
C , S , WAIT , 3218.0
A , L , WAIT , 2892.0
A , S , WAIT , 2100.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
523.6702180444737 , 0.05443522807175527 , 0.0 , 15155000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , WAIT , 177.0
B , L , WAIT , 600.0
B , L , WAIT , 1887.0
C , L , WAIT , 867.0
C , S , WAIT , 2339.0
B , L , WAIT , 500.0
B , S , WAIT , 2000.0
A , L , WAIT , 874.0
C , S , WAIT , 1516.0
A , L , WAIT , 1290.0
B , L , WAIT , 1854.0
C , S , WAIT , 3574.0
C , L , WAIT , 554.0
A , S , WAIT , 2308.0
A , L , WAIT , 189.0
A , S , WAIT , 3245.0
A , L , WAIT , 3320.0
B , S , WAIT , 693.0
A , S , WAIT , 2924.0
C , L , WAIT , 3078.0
C , L , WAIT , 2408.0
B , L , WAIT , 2734.0
A , L , WAIT , 2893.0
B , S , WAIT , 3076.0
C , S , WAIT , 274.0
B , S , WAIT , 2699.0
B , S , WAIT , 2726.0
A , S , WAIT , 3198.0
A , L , WAIT , 3071.0
B , S , WAIT , 1725.0
C , L , WAIT , 2170.0
A , S , WAIT , 933.0
A , L , WAIT , 1101.0
C , S , WAIT , 1137.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
462.7115145089054 , 0.057207951422692215 , 0.0 , 14930000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , WAIT , 1533.0
C , L , WAIT , 3589.0
A , S , WAIT , 949.0
B , L , WAIT , 2054.0
C , L , WAIT , 1986.0
A , L , WAIT , 3540.0
A , S , WAIT , 2148.0
B , S , WAIT , 1612.0
A , L , WAIT , 1059.0
C , S , WAIT , 3388.0
A , S , WAIT , 1108.0
A , S , WAIT , 3356.0
A , S , WAIT , 532.0
A , L , WAIT , 183.0
C , S , WAIT , 305.0
B , S , WAIT , 1560.0
C , S , WAIT , 2602.0
A , L , WAIT , 658.0
A , L , WAIT , 2773.0
B , L , WAIT , 2576.0
C , S , WAIT , 2683.0
A , L , WAIT , 2466.0
A , L , WAIT , 2361.0
A , S , WAIT , 650.0
B , S , WAIT , 842.0
A , S , WAIT , 2164.0
C , L , WAIT , 683.0
C , S , WAIT , 1367.0
C , S , WAIT , 1440.0
B , S , WAIT , 3438.0
C , S , WAIT , 2247.0
C , S , WAIT , 1706.0
B , S , WAIT , 1389.0
C , L , WAIT , 1859.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
474.36461592014956 , 0.06644849080036065 , 0.0 , 14030000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , WAIT , 220.0
C , L , WAIT , 848.0
B , L , WAIT , 614.0
B , L , WAIT , 2116.0
A , L , WAIT , 3288.0
C , S , WAIT , 645.0
A , L , WAIT , 3320.0
A , L , WAIT , 1596.0
A , L , WAIT , 474.0
C , S , WAIT , 1587.0
B , S , WAIT , 907.0
C , L , WAIT , 77.0
A , L , WAIT , 3393.0
A , L , WAIT , 1666.0
C , L , WAIT , 1271.0
A , S , WAIT , 2154.0
A , L , WAIT , 239.0
A , L , WAIT , 2916.0
C , L , WAIT , 2642.0
A , S , WAIT , 20.0
B , S , WAIT , 1522.0
B , S , WAIT , 3542.0
C , L , WAIT , 306.0
A , L , WAIT , 551.0
B , L , WAIT , 1652.0
C , L , WAIT , 2490.0
A , S , WAIT , 1584.0
C , L , WAIT , 3394.0
A , S , WAIT , 25.0
C , S , WAIT , 226.0
C , S , WAIT , 3319.0
B , L , WAIT , 2945.0
B , L , WAIT , 3448.0
A , S , WAIT , 798.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
406.7785722441018 , 0.03580709540851031 , 0.0 , 15830000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , L , WAIT , 259.0
A , L , WAIT , 3124.0
A , S , WAIT , 2912.0
B , L , WAIT , 1382.0
B , S , WAIT , 2133.0
B , S , WAIT , 1701.0
B , L , WAIT , 730.0
B , L , WAIT , 470.0
B , L , WAIT , 455.0
B , S , WAIT , 1629.0
A , L , WAIT , 1374.0
C , S , WAIT , 519.0
C , S , WAIT , 3205.0
C , S , WAIT , 3166.0
C , L , WAIT , 1647.0
C , L , WAIT , 1674.0
C , L , WAIT , 3556.0
C , L , WAIT , 3566.0
B , L , WAIT , 2225.0
C , S , WAIT , 1483.0
A , S , WAIT , 2526.0
A , S , WAIT , 1199.0
A , S , WAIT , 883.0
A , L , WAIT , 212.0
A , L , WAIT , 3151.0
C , S , WAIT , 2845.0
A , S , WAIT , 2988.0
A , S , WAIT , 628.0
A , L , WAIT , 2425.0
B , S , WAIT , 3075.0
C , S , WAIT , 2319.0
B , L , WAIT , 2721.0
A , L , WAIT , 2923.0
A , L , WAIT , 1298.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
580.0165498664433 , 0.047640462108728035 , 0.0 , 14930000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , WAIT , 3489.0
C , L , WAIT , 787.0
A , S , WAIT , 1121.0
A , S , WAIT , 140.0
B , L , WAIT , 1674.0
B , S , WAIT , 549.0
C , S , WAIT , 2943.0
A , L , WAIT , 2374.0
C , L , WAIT , 554.0
A , L , WAIT , 716.0
A , L , WAIT , 1400.0
C , L , WAIT , 2426.0
A , L , WAIT , 1717.0
A , L , WAIT , 1345.0
A , L , WAIT , 2783.0
B , L , WAIT , 1197.0
A , S , WAIT , 1074.0
C , S , WAIT , 2098.0
B , L , WAIT , 1300.0
A , L , WAIT , 2513.0
B , S , WAIT , 3596.0
B , L , WAIT , 300.0
C , S , WAIT , 3149.0
B , L , WAIT , 904.0
B , L , WAIT , 1283.0
B , S , WAIT , 1501.0
C , L , WAIT , 3489.0
A , L , WAIT , 2094.0
C , S , WAIT , 766.0
C , S , WAIT , 3220.0
A , S , WAIT , 1394.0
A , L , WAIT , 1635.0
B , S , WAIT , 3180.0
A , L , WAIT , 2767.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
554.9938551029899 , 0.0666766996130326 , 0.0 , 15380000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , WAIT , 1489.0
B , S , WAIT , 2109.0
A , S , WAIT , 2621.0
A , S , WAIT , 1214.0
A , S , WAIT , 1555.0
C , L , WAIT , 2773.0
A , S , WAIT , 1677.0
C , L , WAIT , 3077.0
A , L , WAIT , 939.0
B , S , WAIT , 170.0
C , S , WAIT , 3409.0
A , L , WAIT , 3465.0
A , S , WAIT , 3497.0
A , L , WAIT , 2223.0
C , L , WAIT , 3019.0
A , S , WAIT , 2629.0
C , L , WAIT , 2112.0
B , L , WAIT , 2574.0
A , L , WAIT , 1356.0
A , L , WAIT , 1874.0
A , L , WAIT , 1468.0
A , S , WAIT , 3574.0
B , S , WAIT , 2679.0
C , S , WAIT , 3401.0
C , S , WAIT , 827.0
A , S , WAIT , 315.0
A , L , WAIT , 215.0
C , S , WAIT , 2006.0
B , S , WAIT , 33.0
C , S , WAIT , 3191.0
A , L , WAIT , 2579.0
C , L , WAIT , 1264.0
B , L , WAIT , 3243.0
B , L , WAIT , 1206.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
554.86859881399 , 0.04314172688400111 , 0.0 , 14480000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , S , WAIT , 3526.0
C , S , WAIT , 197.0
B , L , WAIT , 2000.0
A , S , WAIT , 1590.0
A , S , WAIT , 1718.0
A , S , WAIT , 3482.0
C , L , WAIT , 3139.0
A , L , WAIT , 1816.0
B , S , WAIT , 3114.0
B , L , WAIT , 3163.0
C , L , WAIT , 1409.0
C , S , WAIT , 3183.0
A , L , WAIT , 496.0
A , L , WAIT , 142.0
B , S , WAIT , 108.0
A , S , WAIT , 255.0
A , L , WAIT , 1879.0
A , L , WAIT , 3562.0
C , L , WAIT , 1744.0
C , S , WAIT , 453.0
B , S , WAIT , 2661.0
C , S , WAIT , 3196.0
A , S , WAIT , 2439.0
C , L , WAIT , 2206.0
B , L , WAIT , 1090.0
B , L , WAIT , 413.0
A , S , WAIT , 1395.0
A , S , WAIT , 1430.0
A , L , WAIT , 977.0
A , S , WAIT , 2623.0
A , L , WAIT , 2841.0
A , L , WAIT , 1016.0
B , L , WAIT , 367.0
B , S , WAIT , 2055.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
436.6157645627886 , 0.05057168759845685 , 0.0 , 14705000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , WAIT , 680.0
C , S , WAIT , 3449.0
B , S , WAIT , 330.0
A , S , WAIT , 1040.0
B , L , WAIT , 1978.0
C , L , WAIT , 1946.0
B , L , WAIT , 638.0
C , S , WAIT , 1416.0
C , S , WAIT , 3144.0
A , L , WAIT , 612.0
A , L , WAIT , 996.0
A , S , WAIT , 120.0
B , L , WAIT , 2263.0
C , S , WAIT , 2689.0
A , L , WAIT , 2183.0
A , S , WAIT , 1379.0
C , S , WAIT , 2362.0
A , L , WAIT , 3293.0
B , S , WAIT , 176.0
A , S , WAIT , 992.0
B , S , WAIT , 1052.0
C , L , WAIT , 2636.0
B , S , WAIT , 2154.0
B , L , WAIT , 2646.0
A , L , WAIT , 3380.0
B , L , WAIT , 1181.0
A , L , WAIT , 2703.0
B , L , WAIT , 2399.0
C , S , WAIT , 2266.0
A , L , WAIT , 3570.0
B , L , WAIT , 701.0
A , L , WAIT , 995.0
C , L , WAIT , 2827.0
B , L , WAIT , 3008.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
557.0451782023125 , 0.054883224609649374 , 0.0 , 15380000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , WAIT , 1597.0
A , S , WAIT , 373.0
C , S , WAIT , 828.0
A , S , WAIT , 569.0
C , L , WAIT , 2429.0
C , L , WAIT , 2879.0
B , S , WAIT , 3474.0
C , L , WAIT , 1136.0
C , S , WAIT , 2461.0
B , S , WAIT , 1880.0
A , L , WAIT , 476.0
C , L , WAIT , 431.0
A , L , WAIT , 2757.0
A , L , WAIT , 1250.0
C , L , WAIT , 696.0
B , L , WAIT , 2542.0
C , S , WAIT , 2711.0
A , L , WAIT , 1582.0
B , L , WAIT , 491.0
A , L , WAIT , 2674.0
C , S , WAIT , 799.0
C , L , WAIT , 1331.0
B , L , WAIT , 1509.0
A , L , WAIT , 1799.0
C , L , WAIT , 1567.0
A , S , WAIT , 944.0
A , L , WAIT , 3244.0
B , S , WAIT , 2726.0
B , S , WAIT , 35.0
C , L , WAIT , 413.0
A , L , WAIT , 2598.0
B , S , WAIT , 832.0
A , L , WAIT , 1232.0
C , L , WAIT , 603.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
362.3682697380956 , 0.06643514917599908 , 0.0 , 15830000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , WAIT , 792.0
C , S , WAIT , 3189.0
B , L , WAIT , 3078.0
A , L , WAIT , 1575.0
C , S , WAIT , 882.0
A , S , WAIT , 555.0
C , L , WAIT , 3390.0
A , L , WAIT , 2652.0
A , L , WAIT , 1039.0
C , L , WAIT , 1245.0
C , S , WAIT , 3224.0
C , S , WAIT , 2508.0
C , L , WAIT , 3115.0
B , L , WAIT , 2665.0
A , L , WAIT , 1313.0
C , S , WAIT , 80.0
A , L , WAIT , 3445.0
B , S , WAIT , 81.0
A , L , WAIT , 2461.0
A , S , WAIT , 1275.0
C , S , WAIT , 1444.0
B , L , WAIT , 628.0
A , L , WAIT , 389.0
A , S , WAIT , 2587.0
A , L , WAIT , 3575.0
B , L , WAIT , 902.0
C , S , WAIT , 800.0
C , S , WAIT , 2888.0
A , S , WAIT , 1980.0
A , S , WAIT , 2757.0
C , L , WAIT , 606.0
B , L , WAIT , 3035.0
B , S , WAIT , 1939.0
A , L , WAIT , 2766.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
422.2958463865533 , 0.016998113387696915 , 0.0 , 15155000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , WAIT , 540.0
A , S , WAIT , 137.0
A , L , WAIT , 2171.0
A , L , WAIT , 3490.0
B , L , WAIT , 722.0
A , S , WAIT , 896.0
C , S , WAIT , 296.0
C , L , WAIT , 2073.0
C , L , WAIT , 1053.0
A , S , WAIT , 578.0
A , L , WAIT , 2925.0
C , S , WAIT , 2857.0
A , S , WAIT , 695.0
A , L , WAIT , 2711.0
B , S , WAIT , 588.0
A , S , WAIT , 66.0
A , L , WAIT , 3322.0
B , L , WAIT , 2107.0
C , S , WAIT , 3424.0
B , L , WAIT , 38.0
A , L , WAIT , 157.0
A , L , WAIT , 2443.0
A , S , WAIT , 2955.0
B , S , WAIT , 1031.0
A , S , WAIT , 1463.0
A , L , WAIT , 1303.0
A , S , WAIT , 1985.0
A , L , WAIT , 1370.0
C , L , WAIT , 2005.0
B , L , WAIT , 744.0
C , S , WAIT , 2426.0
B , L , WAIT , 2629.0
A , L , WAIT , 1069.0
C , L , WAIT , 3193.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
407.1795058632741 , 0.03771491054392745 , 0.0 , 15380000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , WAIT , 1472.0
A , L , WAIT , 610.0
A , L , WAIT , 1285.0
A , S , WAIT , 1354.0
A , L , WAIT , 2603.0
A , L , WAIT , 1753.0
A , S , WAIT , 2156.0
A , S , WAIT , 63.0
A , L , WAIT , 863.0
A , S , WAIT , 3554.0
A , S , WAIT , 762.0
A , S , WAIT , 1246.0
A , S , WAIT , 2846.0
C , L , WAIT , 2388.0
C , L , WAIT , 501.0
A , S , WAIT , 1093.0
B , L , WAIT , 3543.0
B , L , WAIT , 136.0
C , L , WAIT , 1608.0
C , S , WAIT , 1830.0
C , L , WAIT , 3193.0
B , S , WAIT , 2670.0
A , L , WAIT , 2529.0
C , S , WAIT , 773.0
B , S , WAIT , 1195.0
A , S , WAIT , 2405.0
B , S , WAIT , 3573.0
A , S , WAIT , 3570.0
B , L , WAIT , 286.0
A , L , WAIT , 3062.0
B , L , WAIT , 1655.0
B , S , WAIT , 272.0
A , S , WAIT , 673.0
C , S , WAIT , 470.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
475.24263896522626 , 0.06292943799309764 , 0.0 , 14255000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , WAIT , 3062.0
C , S , WAIT , 2193.0
A , S , WAIT , 2168.0
A , L , WAIT , 3574.0
B , L , WAIT , 3595.0
A , S , WAIT , 148.0
A , L , WAIT , 459.0
C , S , WAIT , 1084.0
B , S , WAIT , 2880.0
B , L , WAIT , 861.0
B , S , WAIT , 2562.0
A , S , WAIT , 1244.0
B , L , WAIT , 38.0
C , L , WAIT , 1429.0
C , S , WAIT , 263.0
A , L , WAIT , 628.0
A , L , WAIT , 434.0
A , S , WAIT , 913.0
C , L , WAIT , 3175.0
A , L , WAIT , 2524.0
B , S , WAIT , 869.0
B , S , WAIT , 2437.0
B , S , WAIT , 3470.0
A , S , WAIT , 1099.0
C , S , WAIT , 2575.0
A , S , WAIT , 3387.0
A , L , WAIT , 2416.0
C , L , WAIT , 2256.0
A , L , WAIT , 2832.0
C , L , WAIT , 3151.0
A , S , WAIT , 2738.0
B , S , WAIT , 379.0
B , S , WAIT , 2344.0
A , L , WAIT , 1586.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
481.96265879647973 , 0.03379559060825719 , 0.0 , 14480000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , WAIT , 2192.0
B , S , WAIT , 1423.0
B , L , WAIT , 2673.0
C , L , WAIT , 1170.0
A , L , WAIT , 2980.0
C , S , WAIT , 3189.0
A , L , WAIT , 2790.0
A , L , WAIT , 609.0
B , L , WAIT , 998.0
C , S , WAIT , 2411.0
C , S , WAIT , 2787.0
A , L , WAIT , 1421.0
C , L , WAIT , 2704.0
A , L , WAIT , 2340.0
B , S , WAIT , 1907.0
C , S , WAIT , 2212.0
C , S , WAIT , 386.0
A , L , WAIT , 997.0
A , S , WAIT , 246.0
B , L , WAIT , 2349.0
C , S , WAIT , 410.0
B , L , WAIT , 2068.0
C , S , WAIT , 853.0
B , L , WAIT , 969.0
C , S , WAIT , 2003.0
A , S , WAIT , 1314.0
A , L , WAIT , 3287.0
A , L , WAIT , 1385.0
B , L , WAIT , 2106.0
A , S , WAIT , 764.0
C , L , WAIT , 2918.0
B , L , WAIT , 480.0
C , L , WAIT , 3085.0
A , S , WAIT , 3486.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
464.2562016829669 , 0.04928454367438428 , 0.0 , 15155000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , WAIT , 1784.0
C , L , WAIT , 2078.0
C , L , WAIT , 2797.0
B , L , WAIT , 3333.0
A , L , WAIT , 1751.0
C , L , WAIT , 856.0
C , S , WAIT , 2165.0
B , L , WAIT , 266.0
A , L , WAIT , 2573.0
B , S , WAIT , 2255.0
C , S , WAIT , 129.0
A , L , WAIT , 451.0
C , L , WAIT , 2412.0
C , S , WAIT , 1978.0
A , L , WAIT , 2413.0
B , S , WAIT , 1206.0
B , L , WAIT , 2215.0
A , S , WAIT , 3561.0
C , S , WAIT , 1227.0
C , S , WAIT , 2561.0
A , L , WAIT , 300.0
B , S , WAIT , 1504.0
C , L , WAIT , 1963.0
A , S , WAIT , 1586.0
C , S , WAIT , 3462.0
C , L , WAIT , 2271.0
A , L , WAIT , 2822.0
A , S , WAIT , 3100.0
B , L , WAIT , 289.0
A , L , WAIT , 2331.0
A , L , WAIT , 1881.0
A , L , WAIT , 1883.0
A , S , WAIT , 213.0
A , S , WAIT , 3395.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
471.09317741230336 , 0.04385972156802334 , 0.0 , 15155000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , S , WAIT , 436.0
A , S , WAIT , 2568.0
A , L , WAIT , 2200.0
A , L , WAIT , 2614.0
C , L , WAIT , 3372.0
C , S , WAIT , 1542.0
A , S , WAIT , 2125.0
B , S , WAIT , 2926.0
A , L , WAIT , 3098.0
A , L , WAIT , 2082.0
C , L , WAIT , 2124.0
A , L , WAIT , 1901.0
A , L , WAIT , 1627.0
A , S , WAIT , 2461.0
C , S , WAIT , 422.0
C , L , WAIT , 2218.0
B , S , WAIT , 1938.0
B , S , WAIT , 1364.0
C , L , WAIT , 2813.0
A , L , WAIT , 1798.0
B , L , WAIT , 1168.0
C , L , WAIT , 145.0
B , S , WAIT , 1508.0
B , S , WAIT , 153.0
B , L , WAIT , 1905.0
C , L , WAIT , 2865.0
C , S , WAIT , 749.0
B , L , WAIT , 333.0
A , L , WAIT , 2138.0
B , S , WAIT , 446.0
B , L , WAIT , 1690.0
A , S , WAIT , 598.0
A , S , WAIT , 723.0
B , S , WAIT , 708.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
520.6638803144423 , 0.05245004732448133 , 0.0 , 14930000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , S , WAIT , 2662.0
A , S , WAIT , 2988.0
A , L , WAIT , 232.0
A , L , WAIT , 2033.0
B , L , WAIT , 2242.0
B , S , WAIT , 1358.0
C , S , WAIT , 1195.0
C , S , WAIT , 327.0
A , S , WAIT , 2622.0
C , S , WAIT , 2218.0
A , S , WAIT , 3434.0
A , L , WAIT , 69.0
C , S , WAIT , 3485.0
C , L , WAIT , 3269.0
C , L , WAIT , 1773.0
A , S , WAIT , 246.0
A , S , WAIT , 1946.0
A , L , WAIT , 1976.0
C , L , WAIT , 2048.0
A , S , WAIT , 1033.0
B , S , WAIT , 1082.0
C , S , WAIT , 960.0
C , S , WAIT , 3307.0
C , L , WAIT , 2222.0
A , S , WAIT , 1719.0
A , S , WAIT , 1097.0
A , L , WAIT , 1443.0
C , S , WAIT , 870.0
A , L , WAIT , 3041.0
B , S , WAIT , 660.0
A , S , WAIT , 76.0
B , L , WAIT , 761.0
A , S , WAIT , 78.0
A , L , WAIT , 3101.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
505.2554138305454 , 0.06179240089948531 , 0.0 , 13805000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
B , L , WAIT , 1032.0
C , S , WAIT , 816.0
A , S , WAIT , 601.0
B , L , WAIT , 3328.0
A , L , WAIT , 1017.0
C , S , WAIT , 987.0
A , L , WAIT , 1348.0
A , S , WAIT , 2409.0
B , L , WAIT , 3461.0
C , L , WAIT , 2204.0
C , S , WAIT , 3437.0
A , L , WAIT , 207.0
A , L , WAIT , 2334.0
B , L , WAIT , 3551.0
B , L , WAIT , 2090.0
C , L , WAIT , 3596.0
A , L , WAIT , 1968.0
C , S , WAIT , 1310.0
B , S , WAIT , 43.0
C , S , WAIT , 1358.0
A , L , WAIT , 1382.0
B , S , WAIT , 717.0
B , S , WAIT , 1025.0
A , L , WAIT , 1266.0
B , L , WAIT , 1618.0
B , S , WAIT , 2643.0
A , L , WAIT , 520.0
A , L , WAIT , 3523.0
C , S , WAIT , 1314.0
A , S , WAIT , 3076.0
C , S , WAIT , 2897.0
B , S , WAIT , 3353.0
C , S , WAIT , 2921.0
C , L , WAIT , 2360.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
475.5050236389517 , 0.0692863425079531 , 0.0 , 14930000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
C , L , WAIT , 2320.0
C , L , WAIT , 3114.0
B , L , WAIT , 1085.0
C , L , WAIT , 2291.0
B , S , WAIT , 302.0
C , L , WAIT , 3190.0
A , L , WAIT , 1096.0
B , S , WAIT , 174.0
A , S , WAIT , 2840.0
C , S , WAIT , 2713.0
B , S , WAIT , 1335.0
A , L , WAIT , 3176.0
C , L , WAIT , 2927.0
C , S , WAIT , 3003.0
A , L , WAIT , 2270.0
B , S , WAIT , 1923.0
A , L , WAIT , 1352.0
A , L , WAIT , 1817.0
C , L , WAIT , 1833.0
A , L , WAIT , 2921.0
B , S , WAIT , 2314.0
B , S , WAIT , 3206.0
A , L , WAIT , 1777.0
A , S , WAIT , 948.0
A , L , WAIT , 1217.0
B , S , WAIT , 2763.0
A , L , WAIT , 24.0
C , S , WAIT , 34.0
C , L , WAIT , 2851.0
B , L , WAIT , 2733.0
C , S , WAIT , 2878.0
C , L , WAIT , 62.0
A , S , WAIT , 2707.0
A , S , WAIT , 1418.0
Priemerný čas čakania, Percent nestihli, Zisk z microbusov, Náklady spoločnosti
533.5951183673267 , 0.06725754089074179 , 0.0 , 15155000

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
A , L , WAIT , 2789.0
A , S , WAIT , 3549.0
A , S , WAIT , 2547.0
B , L , WAIT , 579.0
B , L , WAIT , 2086.0
B , L , WAIT , 3498.0
A , L , WAIT , 2645.0
C , L , WAIT , 3020.0
