Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka B , Veľký , Bez čakania , 2195.891520509934
Linka A , Veľký , S čakaním , 1138.2962207055893
Linka A , Malý , Bez čakania , 2919.908126982733
Linka B , Veľký , Bez čakania , 1518.951252022318
Linka A , Malý , Bez čakania , 1694.669474551523
Linka C , Veľký , S čakaním , 37.94021688832125
Linka A , Veľký , S čakaním , 3274.4249900253467
Linka A , Veľký , Bez čakania , 2293.982456219633
Linka A , Veľký , Bez čakania , 3263.3765339662873
Linka A , Malý , S čakaním , 1290.6938790387353
Linka B , Veľký , Bez čakania , 1328.2619480622802
Linka A , Veľký , S čakaním , 106.75869711854085
Linka B , Veľký , S čakaním , 2857.496822687062
Linka C , Malý , S čakaním , 3317.6667809414166
Linka C , Veľký , Bez čakania , 2965.268846750773
Linka A , Veľký , Bez čakania , 1312.9336000135943
Linka A , Veľký , S čakaním , 864.2038930312107
Linka B , Veľký , Bez čakania , 1696.6440922997126
Linka A , Veľký , Bez čakania , 2693.944696224814
Linka A , Malý , S čakaním , 591.1436792546407
Linka B , Malý , Bez čakania , 2481.089192575756
Linka B , Malý , S čakaním , 2892.2436217502486
Linka C , Veľký , S čakaním , 2184.1885493578925
Linka B , Veľký , S čakaním , 2857.496822687062
Linka C , Malý , Bez čakania , 2190.6440854253356
Linka C , Malý , Bez čakania , 1948.4407471074878
Linka B , Malý , Bez čakania , 2506.3946167305403
Linka C , Veľký , S čakaním , 715.9534106851285
Linka B , Malý , Bez čakania , 3108.06160842292
Linka C , Veľký , S čakaním , 2067.3789042347767
Linka B , Malý , S čakaním , 3471.5471469074846
Linka C , Malý , Bez čakania , 742.7150479185743
Linka B , Malý , Bez čakania , 545.6710631245932
Linka A , Veľký , Bez čakania , 120.7616982284812
Linka B , Malý , S čakaním , 849.3202547080128
Linka C , Veľký , Bez čakania , 915.0450340814087
Linka A , Veľký , Bez čakania , 1449.8162575160668
Linka A , Malý , S čakaním , 1549.7652181660135
Linka C , Malý , Bez čakania , 1714.1545768075944
Linka B , Malý , S čakaním , 1011.4711980031279
Linka C , Veľký , Bez čakania , 816.8422518675656
Linka C , Malý , Bez čakania , 2464.286215182982
Linka B , Malý , S čakaním , 490.49125489495304
Linka A , Veľký , S čakaním , 3549.8059816523214
Linka B , Veľký , Bez čakania , 3259.9603478076206
Linka B , Malý , Bez čakania , 2506.4407548178388
Linka B , Malý , Bez čakania , 3473.9184438049683
Linka C , Malý , S čakaním , 810.9771213215931
Linka C , Veľký , Bez čakania , 4.66513545334033
Linka B , Veľký , S čakaním , 380.5185340013999
Linka B , Veľký , Bez čakania , 1321.7369354020382
Linka C , Malý , S čakaním , 1768.8780828535337
Linka A , Malý , S čakaním , 2236.409467270811
Linka C , Veľký , S čakaním , 344.7395169218728
Linka A , Veľký , Bez čakania , 106.53116701518294
Linka A , Malý , Bez čakania , 2942.684388978615
Linka B , Veľký , S čakaním , 1104.2831666306827
Linka A , Malý , Bez čakania , 3052.5802387908516
Linka A , Veľký , Bez čakania , 2021.3687611677774
Linka C , Veľký , Bez čakania , 2411.478371557676
Linka B , Veľký , Bez čakania , 2156.446658130263
Linka B , Veľký , Bez čakania , 1323.6491869898575
Linka A , Veľký , S čakaním , 2403.3114325671586
Linka A , Veľký , S čakaním , 2468.632082423457
Linka B , Veľký , S čakaním , 236.5949236147187
Linka A , Malý , Bez čakania , 2522.4357245450824
Priemerný čas čakania, Percent nestihli
154.19360022939367 , 0.018945578941971384

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka C , Malý , S čakaním , 1222.9012045917686
Linka C , Malý , S čakaním , 2797.119575434999
Linka A , Malý , Bez čakania , 2515.238831769498
Linka B , Malý , S čakaním , 1070.0580278956447
Linka A , Malý , S čakaním , 1515.2931989489412
Linka B , Malý , Bez čakania , 3216.7076472584354
Linka A , Malý , Bez čakania , 476.84428117431344
Linka B , Malý , Bez čakania , 982.2232936169311
Linka C , Malý , Bez čakania , 2769.9207391512446
Linka A , Veľký , S čakaním , 1425.7008842185614
Linka B , Veľký , Bez čakania , 1324.8421696686537
Linka C , Veľký , S čakaním , 2825.549211668264
Linka A , Malý , Bez čakania , 3288.48364162123
Linka C , Veľký , Bez čakania , 303.90895659660447
Linka B , Malý , Bez čakania , 3260.7181189523585
Linka C , Malý , Bez čakania , 1820.7183612256551
Linka C , Veľký , Bez čakania , 2542.5534750079823
Linka C , Veľký , S čakaním , 1952.3484696425628
Linka B , Malý , S čakaním , 1821.8361188148199
Linka B , Malý , S čakaním , 441.05521975060384
Linka A , Malý , S čakaním , 517.9276788546542
Linka C , Malý , Bez čakania , 2463.7227239865706
Linka C , Veľký , Bez čakania , 3553.3190024797464
Linka A , Veľký , Bez čakania , 1818.7794428037791
Linka C , Malý , Bez čakania , 3496.1299219614216
Linka A , Malý , S čakaním , 1270.3860160685126
Linka A , Veľký , Bez čakania , 909.9287166140948
Linka A , Malý , S čakaním , 1663.9401361164541
Linka B , Malý , Bez čakania , 2834.0237392073154
Linka B , Malý , Bez čakania , 43.090845333048875
Linka A , Veľký , Bez čakania , 197.78543243642744
Linka C , Veľký , Bez čakania , 1759.8569345759317
Linka B , Veľký , Bez čakania , 1324.8421696686537
Linka C , Malý , Bez čakania , 1537.8204432979996
Linka A , Veľký , Bez čakania , 2068.4818934486925
Linka C , Malý , S čakaním , 670.0567188506294
Linka B , Veľký , S čakaním , 2303.1852263697438
Linka B , Malý , S čakaním , 1248.6732786726222
Linka C , Malý , Bez čakania , 3017.4121650866127
Linka A , Malý , Bez čakania , 1752.0079377179945
Linka C , Veľký , Bez čakania , 3454.1126345514444
Linka B , Malý , S čakaním , 1894.9472092127048
Linka C , Veľký , S čakaním , 2943.68663933032
Linka A , Veľký , Bez čakania , 3148.754103024939
Linka B , Malý , Bez čakania , 742.0366710137457
Linka B , Malý , Bez čakania , 2724.7726827282313
Linka A , Malý , S čakaním , 2744.3524914983846
Linka A , Malý , S čakaním , 2892.718536426453
Linka A , Veľký , S čakaním , 3498.552323963308
Linka A , Veľký , S čakaním , 1387.67459918224
Linka A , Veľký , S čakaním , 585.3781484457721
Linka C , Malý , Bez čakania , 1559.8587659111772
Linka B , Veľký , Bez čakania , 136.62259639258227
Linka C , Veľký , Bez čakania , 2935.3966582813937
Linka C , Malý , Bez čakania , 189.16075157420508
Linka C , Malý , Bez čakania , 2887.591910586412
Linka B , Veľký , Bez čakania , 3442.8742782297204
Linka B , Veľký , S čakaním , 1820.0755680337825
Linka B , Veľký , S čakaním , 725.4252014261295
Linka B , Malý , Bez čakania , 688.3687986622288
Linka A , Malý , Bez čakania , 888.802617462682
Linka C , Malý , Bez čakania , 2502.9035023002116
Linka C , Malý , S čakaním , 1469.6289227223317
Linka B , Malý , S čakaním , 1622.5607980097254
Linka C , Veľký , Bez čakania , 1551.2912746370098
Linka C , Veľký , S čakaním , 618.4608914227578
Linka C , Malý , S čakaním , 2439.8794536530254
Linka A , Malý , Bez čakania , 2433.929003635452
Linka A , Malý , S čakaním , 3359.396069862856
Linka C , Veľký , S čakaním , 220.99078049153792
Linka A , Malý , S čakaním , 182.7326055524051
Linka B , Veľký , Bez čakania , 1895.1557517504734
Linka C , Veľký , Bez čakania , 2421.847950645546
Linka A , Malý , Bez čakania , 609.8005552901116
Linka A , Malý , Bez čakania , 3213.364133572783
Linka C , Malý , S čakaním , 1768.299482346179
Linka A , Malý , S čakaním , 198.87396226476258
Linka B , Veľký , S čakaním , 1430.2696670791174
Linka B , Veľký , Bez čakania , 258.6228713500222
Priemerný čas čakania, Percent nestihli
123.89865666644816 , 0.024753033673044808

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka C , Malý , Bez čakania , 843.3361770685055
Linka A , Veľký , S čakaním , 2474.74322369932
Linka C , Malý , S čakaním , 3141.6543885740234
Linka A , Malý , Bez čakania , 1667.700654570594
Linka C , Veľký , S čakaním , 556.0281278355645
Linka B , Malý , S čakaním , 404.7839615678625
Linka A , Veľký , Bez čakania , 111.748178395541
Linka B , Veľký , S čakaním , 2845.644298620267
Linka A , Malý , Bez čakania , 295.27122466421594
Linka A , Veľký , Bez čakania , 1547.4908013781014
Linka B , Veľký , Bez čakania , 1339.183232442115
Linka B , Veľký , S čakaním , 2811.498163706957
Linka A , Veľký , Bez čakania , 737.5716754995458
Linka A , Malý , Bez čakania , 1458.426143682019
Linka B , Malý , Bez čakania , 1104.386131242957
Linka B , Malý , S čakaním , 2137.2714282486754
Linka A , Malý , Bez čakania , 2827.471289130247
Linka A , Malý , S čakaním , 956.568015747403
Linka A , Malý , Bez čakania , 480.21595844080565
Linka A , Malý , S čakaním , 914.8948843116619
Linka C , Malý , Bez čakania , 1733.610597737187
Linka B , Malý , Bez čakania , 2440.953367444748
Linka B , Veľký , Bez čakania , 3550.631509600446
Linka C , Malý , S čakaním , 798.2056828268325
Linka B , Malý , Bez čakania , 3385.3523578010077
Linka A , Veľký , Bez čakania , 2565.343464767116
Linka A , Malý , S čakaním , 1267.4792223353795
Linka B , Malý , Bez čakania , 2012.1880660237737
Linka A , Malý , Bez čakania , 2735.0628097338367
Linka A , Malý , Bez čakania , 1164.3678010148406
Linka B , Malý , S čakaním , 868.444298895011
Linka A , Veľký , Bez čakania , 1049.3394802055727
Linka A , Veľký , Bez čakania , 171.16501831535265
Linka C , Malý , Bez čakania , 2797.3224579144053
Linka C , Malý , S čakaním , 3361.3044957542743
Linka C , Malý , Bez čakania , 2502.9760624088913
Linka B , Malý , Bez čakania , 3221.7625956925035
Linka B , Malý , Bez čakania , 2123.130399376932
Linka B , Malý , S čakaním , 1453.4348464710827
Linka B , Veľký , S čakaním , 2434.2619525692526
Linka C , Veľký , S čakaním , 1403.8524624740833
Linka B , Malý , Bez čakania , 2023.1755706330916
Linka C , Malý , Bez čakania , 3211.5611125368932
Linka C , Malý , S čakaním , 2664.778907527389
Linka A , Malý , Bez čakania , 21.640024899657817
Linka C , Malý , S čakaním , 1638.5600613132583
Linka C , Veľký , S čakaním , 1230.3040118838271
Linka B , Veľký , Bez čakania , 2250.675025644127
Linka B , Malý , S čakaním , 2409.433860867798
Linka B , Malý , S čakaním , 50.16933803223074
Linka A , Malý , S čakaním , 2140.471334614152
Linka B , Veľký , Bez čakania , 780.335548686066
Linka B , Veľký , Bez čakania , 125.47091644657726
Linka C , Malý , Bez čakania , 3264.367571862614
Linka A , Veľký , Bez čakania , 1884.7534888670878
Linka C , Malý , S čakaním , 2129.0102503949793
Linka C , Malý , S čakaním , 2664.778907527389
Linka A , Veľký , S čakaním , 453.98708895310665
Linka B , Malý , S čakaním , 3284.8835615863068
Linka A , Malý , S čakaním , 433.4542810258329
Linka B , Malý , S čakaním , 825.7384471094385
Linka B , Veľký , S čakaním , 2632.5924252056325
Linka C , Malý , S čakaním , 373.05544899240476
Linka B , Veľký , Bez čakania , 2438.800845202295
Linka C , Veľký , Bez čakania , 1450.8919014356131
Linka B , Malý , Bez čakania , 2710.9295615627784
Linka A , Malý , S čakaním , 2446.559358501651
Linka B , Veľký , S čakaním , 1997.7219118272928
Linka C , Veľký , Bez čakania , 2782.3346727265357
Linka C , Veľký , Bez čakania , 2070.327609503649
Linka C , Malý , Bez čakania , 1197.2272880297764
Linka B , Malý , Bez čakania , 1506.5786170998003
Linka B , Malý , Bez čakania , 2229.3103102895734
Linka C , Malý , Bez čakania , 53.60357729538574
Linka C , Veľký , Bez čakania , 337.00420418773587
Linka C , Malý , S čakaním , 3136.0985132993947
Linka B , Malý , Bez čakania , 480.22197325947434
Linka C , Malý , S čakaním , 2817.611306689823
Linka B , Veľký , Bez čakania , 2156.2769909701183
Linka A , Veľký , S čakaním , 3344.4918946804123
Priemerný čas čakania, Percent nestihli
108.83568994545021 , 0.03393965634658503

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka B , Veľký , S čakaním , 1284.20878034333
Linka C , Malý , Bez čakania , 1164.9958772363561
Linka A , Veľký , Bez čakania , 789.7548724622812
Linka A , Malý , Bez čakania , 1724.7529677652994
Linka B , Veľký , Bez čakania , 1052.4998580259862
Linka C , Veľký , Bez čakania , 2822.94332940666
Linka C , Veľký , S čakaním , 2983.5569848949813
Linka B , Veľký , S čakaním , 1622.1367706195483
Linka B , Malý , Bez čakania , 1503.7330049196357
Linka B , Malý , Bez čakania , 1371.000081322528
Linka B , Veľký , S čakaním , 1930.3390255757686
Linka A , Veľký , Bez čakania , 2848.6280531127372
Linka A , Veľký , S čakaním , 654.5259985133146
Linka A , Veľký , S čakaním , 3274.4249900253467
Linka A , Veľký , S čakaním , 2577.336066235448
Linka C , Malý , S čakaním , 1310.3238396891209
Linka A , Malý , Bez čakania , 3495.362651752974
Linka C , Veľký , Bez čakania , 3290.090802039004
Linka B , Veľký , Bez čakania , 793.4637937122078
Linka C , Malý , Bez čakania , 3427.9072764737134
Linka A , Malý , Bez čakania , 268.62796118926224
Linka A , Malý , Bez čakania , 3282.801094866301
Linka C , Malý , S čakaním , 2956.070335976228
Linka A , Veľký , Bez čakania , 1697.066661002155
Linka C , Veľký , S čakaním , 1951.4780441451774
Linka C , Malý , S čakaním , 1073.5223109408055
Linka A , Malý , S čakaním , 43.369987718090066
Linka A , Malý , Bez čakania , 1497.4583132101686
Linka C , Malý , S čakaním , 3094.1450440951494
Linka B , Veľký , Bez čakania , 3248.5383324415775
Linka B , Veľký , S čakaním , 3234.7083642274542
Linka B , Veľký , S čakaním , 2623.7147852762682
Linka B , Veľký , S čakaním , 3490.759483137418
Linka C , Malý , S čakaním , 3509.426146428609
Linka C , Veľký , S čakaním , 1632.699343101756
Linka C , Malý , Bez čakania , 570.5764249585097
Linka C , Veľký , S čakaním , 1970.667940971906
Linka B , Veľký , Bez čakania , 2925.271449405418
Linka B , Veľký , Bez čakania , 288.88302025723556
Linka A , Veľký , Bez čakania , 2233.2524873339426
Linka C , Veľký , Bez čakania , 2861.65727459807
Linka C , Veľký , Bez čakania , 3018.6002609276898
Linka B , Veľký , S čakaním , 1026.6036161136606
Linka C , Veľký , S čakaním , 2780.1219994704456
Linka C , Veľký , Bez čakania , 2711.45298060183
Linka C , Veľký , Bez čakania , 1503.3559080291045
Linka C , Veľký , S čakaním , 3378.84141970852
Linka A , Veľký , S čakaním , 253.90816582399486
Linka B , Malý , S čakaním , 1582.7942098856395
Linka C , Malý , S čakaním , 913.1997841367869
Linka B , Veľký , S čakaním , 137.16454096814599
Linka A , Malý , Bez čakania , 365.74678443089584
Linka A , Malý , Bez čakania , 791.5045209321084
Linka B , Malý , Bez čakania , 38.81943436144013
Linka A , Malý , Bez čakania , 639.6962951352843
Linka C , Veľký , S čakaním , 287.83073960826977
Linka A , Malý , S čakaním , 1147.2689171165052
Linka B , Veľký , S čakaním , 2378.3268684870377
Linka A , Veľký , Bez čakania , 868.6992343689906
Linka C , Malý , Bez čakania , 1539.8494202903964
Linka B , Malý , Bez čakania , 865.3551150463873
Linka B , Malý , S čakaním , 385.4679747326763
Linka B , Malý , Bez čakania , 1933.840345855526
Linka C , Malý , Bez čakania , 953.0838032922064
Linka B , Veľký , Bez čakania , 673.5970306581153
Linka C , Veľký , S čakaním , 124.42603262757763
Linka C , Veľký , Bez čakania , 2761.7702557817756
Linka B , Malý , Bez čakania , 1777.3393844787374
Linka B , Malý , Bez čakania , 2697.303747097786
Linka C , Veľký , Bez čakania , 3170.0799112419104
Linka C , Malý , S čakaním , 1614.7116787657692
Linka A , Veľký , S čakaním , 1474.2372571375745
Linka C , Malý , S čakaním , 2288.3144585472946
Linka B , Malý , S čakaním , 498.88131806976423
Linka A , Veľký , S čakaním , 554.7347517427963
Linka A , Veľký , S čakaním , 694.01415040494
Linka C , Veľký , S čakaním , 2419.681779410944
Linka B , Veľký , S čakaním , 1117.768511859368
Linka B , Veľký , Bez čakania , 2398.7696381133874
Linka C , Malý , S čakaním , 691.8388706667467
Linka A , Malý , Bez čakania , 119.1189254201599
Priemerný čas čakania, Percent nestihli
104.48116932947 , 0.018722022568809085

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka B , Veľký , S čakaním , 3308.8694815075705
Linka A , Veľký , S čakaním , 1046.0092935660496
Linka A , Malý , Bez čakania , 1027.687746778882
Linka B , Veľký , S čakaním , 1457.337298798919
Linka B , Malý , S čakaním , 2654.1059979300007
Linka A , Veľký , S čakaním , 1138.2962207055893
Linka C , Malý , Bez čakania , 1381.0758882381444
Linka B , Malý , S čakaním , 1756.0583957505726
Linka C , Veľký , Bez čakania , 1712.534811536931
Linka C , Malý , Bez čakania , 1887.7487435458438
Linka A , Veľký , S čakaním , 2116.1948493849136
Linka C , Malý , Bez čakania , 709.7705541336094
Linka C , Veľký , S čakaním , 2512.2065292167717
Linka B , Veľký , Bez čakania , 1398.1423928693778
Linka A , Malý , S čakaním , 879.3290525569453
Linka C , Malý , S čakaním , 1925.6866264451437
Linka C , Malý , Bez čakania , 2308.2913836977364
Linka C , Malý , S čakaním , 73.9971692772142
Linka C , Malý , S čakaním , 2999.511388813004
Linka C , Malý , S čakaním , 2096.21077908564
Linka C , Malý , Bez čakania , 1282.8322983771418
Linka B , Malý , Bez čakania , 2401.097625167265
Linka B , Veľký , Bez čakania , 1214.4097301082893
Linka C , Malý , Bez čakania , 2573.6376607454326
Linka B , Malý , S čakaním , 2077.19736635587
Linka B , Veľký , S čakaním , 2406.7490692034203
Linka B , Veľký , S čakaním , 2811.5308431515637
Linka C , Malý , S čakaním , 1306.23736703564
Linka B , Malý , Bez čakania , 3139.4697435184776
Linka C , Veľký , S čakaním , 3166.5831383390478
Linka A , Veľký , Bez čakania , 1417.4604475135693
Linka B , Malý , S čakaním , 314.88700829139293
Linka C , Veľký , Bez čakania , 3448.8340003265985
Linka B , Veľký , Bez čakania , 1961.8512463637653
Linka B , Veľký , S čakaním , 512.6056490926593
Linka A , Veľký , Bez čakania , 2229.773600236063
Linka B , Veľký , S čakaním , 168.3810131017077
Linka B , Veľký , S čakaním , 2075.526223540937
Linka C , Veľký , Bez čakania , 2510.9192489874135
Linka C , Malý , S čakaním , 3298.7569815415004
Linka A , Veľký , Bez čakania , 995.1479028305098
Linka B , Veľký , Bez čakania , 3449.772323696626
Linka C , Veľký , Bez čakania , 3250.5365882322512
Linka B , Malý , Bez čakania , 1937.8022830841385
Linka A , Malý , Bez čakania , 574.3778694222697
Linka C , Malý , S čakaním , 3321.427216580983
Linka A , Veľký , Bez čakania , 2888.5024867208044
Linka B , Veľký , Bez čakania , 3379.362632170381
Linka B , Veľký , S čakaním , 2088.0199524581312
Linka C , Malý , S čakaním , 1459.9803786084408
Linka C , Malý , S čakaním , 800.7181656444172
Linka A , Veľký , S čakaním , 1815.2116686921163
Linka A , Malý , Bez čakania , 365.74678443089584
Linka C , Veľký , Bez čakania , 666.676420772665
Linka B , Veľký , S čakaním , 2516.629157506573
Linka B , Veľký , Bez čakania , 893.5773818031034
Linka A , Veľký , Bez čakania , 522.3896472844083
Linka C , Veľký , S čakaním , 249.76805669329764
Linka A , Malý , Bez čakania , 2468.5293677821473
Linka B , Malý , S čakaním , 2293.9766280213616
Linka A , Veľký , S čakaním , 98.55989232621792
Linka B , Veľký , S čakaním , 2269.039557535242
Linka C , Malý , S čakaním , 1814.830880296368
Linka B , Malý , Bez čakania , 1188.8413366139469
Linka B , Veľký , Bez čakania , 880.4189812567399
Linka B , Veľký , S čakaním , 854.3316225135704
Linka A , Veľký , Bez čakania , 2036.5835669963749
Linka B , Malý , S čakaním , 2632.5528845037175
Linka A , Malý , S čakaním , 648.1698304538158
Linka C , Veľký , Bez čakania , 494.8344131066816
Linka C , Veľký , S čakaním , 1751.3556999317757
Linka A , Malý , S čakaním , 307.39192473522496
Linka C , Malý , Bez čakania , 1596.2168096518985
Linka A , Veľký , Bez čakania , 1329.0540597659244
Linka C , Veľký , Bez čakania , 742.4667428297184
Linka A , Malý , Bez čakania , 2568.817110126406
Linka C , Veľký , Bez čakania , 3351.4430446078145
Linka B , Veľký , S čakaním , 3301.4241161853242
Linka A , Veľký , S čakaním , 3198.7270111119224
Linka C , Veľký , Bez čakania , 3405.451211127667
Linka B , Veľký , S čakaním , 881.2036352066433
Linka B , Veľký , Bez čakania , 3265.1239738720583
Priemerný čas čakania, Percent nestihli
137.1233386546215 , 0.016827374034008285

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka B , Veľký , Bez čakania , 548.9915335882782
Linka C , Malý , Bez čakania , 2995.593506158978
Linka B , Malý , S čakaním , 1501.6208179801429
Linka C , Veľký , S čakaním , 433.32777042364916
Linka C , Malý , S čakaním , 1512.5492027254838
Linka C , Veľký , S čakaním , 2376.419889970586
Linka C , Veľký , S čakaním , 2138.1756921703277
Linka B , Veľký , Bez čakania , 1839.618716127212
Linka C , Veľký , Bez čakania , 1899.89143286512
Linka A , Veľký , Bez čakania , 2254.142117276015
Linka C , Malý , Bez čakania , 2692.3323113952943
Linka B , Veľký , S čakaním , 980.8045719888073
Linka C , Veľký , Bez čakania , 2504.251593340962
Linka B , Veľký , Bez čakania , 1768.4528039270206
Linka B , Veľký , Bez čakania , 2754.970315904771
Linka A , Malý , S čakaním , 2704.990878570463
Linka C , Malý , Bez čakania , 53.60357729538574
Linka A , Malý , S čakaním , 2997.5889295958823
Linka A , Veľký , S čakaním , 1437.8487249156879
Linka A , Malý , S čakaním , 242.3197212296
Linka A , Veľký , Bez čakania , 470.00146145700177
Linka A , Veľký , S čakaním , 2158.5838763849156
Linka C , Veľký , S čakaním , 1632.699343101756
Linka C , Veľký , Bez čakania , 3257.2850316128743
Linka C , Veľký , S čakaním , 2308.5983008870626
Linka B , Veľký , S čakaním , 1528.3659154526015
Linka B , Veľký , Bez čakania , 1400.7070989315177
Linka C , Malý , Bez čakania , 3164.1368302946275
Linka A , Malý , S čakaním , 1731.2697227599485
Linka C , Malý , S čakaním , 309.6517054526585
Linka A , Malý , Bez čakania , 856.1630714913954
Linka A , Malý , Bez čakania , 1410.2809032060359
Linka A , Veľký , S čakaním , 3167.2075363853933
Linka A , Veľký , Bez čakania , 1083.500529844999
Linka A , Malý , Bez čakania , 1746.9869900868953
Linka C , Malý , S čakaním , 1328.0827630540698
Linka A , Malý , S čakaním , 2842.563176507097
Linka B , Malý , S čakaním , 762.8449193213082
Linka B , Veľký , S čakaním , 1631.8048644872933
Linka C , Veľký , S čakaním , 2179.870140628434
Linka C , Malý , Bez čakania , 2778.5886877317166
Linka B , Malý , Bez čakania , 2246.672522663037
Linka B , Veľký , Bez čakania , 1867.8156540537254
Linka B , Veľký , Bez čakania , 3455.6667861011506
Linka C , Veľký , Bez čakania , 357.1599884087749
Linka A , Veľký , S čakaním , 1482.744048840009
Linka C , Veľký , S čakaním , 981.2950452677793
Linka C , Veľký , S čakaním , 3025.4322743711737
Linka C , Veľký , Bez čakania , 3487.6034047217227
Linka C , Malý , S čakaním , 1175.5803581617643
Linka C , Veľký , S čakaním , 1978.244595377817
Linka C , Malý , S čakaním , 1230.7462378213827
Linka A , Veľký , Bez čakania , 1839.6446792273666
Linka C , Veľký , S čakaním , 3378.84141970852
Linka B , Veľký , Bez čakania , 633.9866482034184
Linka C , Malý , Bez čakania , 3217.4285179290932
Linka B , Malý , Bez čakania , 3223.1623743688456
Linka A , Malý , Bez čakania , 162.29170957524502
Linka A , Malý , S čakaním , 1787.2736311319352
Linka B , Malý , Bez čakania , 224.73089612283536
Linka A , Veľký , Bez čakania , 500.44247169654216
Linka B , Malý , Bez čakania , 998.1293787038596
Linka B , Malý , S čakaním , 299.32263378141624
Linka B , Veľký , Bez čakania , 3179.1215803144755
Linka A , Malý , Bez čakania , 740.1340468065713
Linka B , Veľký , Bez čakania , 2539.803783904524
Linka C , Veľký , Bez čakania , 1827.7070313634479
Linka A , Veľký , S čakaním , 1570.2288060770022
Linka A , Malý , S čakaním , 1147.2689171165052
Linka A , Veľký , S čakaním , 3521.7231848662577
Linka A , Malý , Bez čakania , 1831.1999278475785
Linka A , Veľký , S čakaním , 913.1598337015193
Linka A , Malý , Bez čakania , 1195.1363577884292
Linka B , Malý , Bez čakania , 2129.14353182061
Linka A , Veľký , Bez čakania , 3132.255079846297
Linka B , Malý , Bez čakania , 1471.5619660668788
Linka C , Veľký , S čakaním , 2090.738247126933
Linka C , Veľký , Bez čakania , 2895.1127542594204
Linka C , Veľký , S čakaním , 1894.1263606572231
Linka B , Veľký , S čakaním , 1747.5306194064433
Linka B , Veľký , Bez čakania , 2719.948044547541
Linka B , Veľký , Bez čakania , 1178.0334378444907
Linka C , Malý , Bez čakania , 1899.228195709189
Priemerný čas čakania, Percent nestihli
93.55705436502019 , 0.01379548002679153

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka C , Malý , Bez čakania , 2047.187273629381
Linka B , Veľký , Bez čakania , 2312.1898266204653
Linka C , Malý , S čakaním , 1516.6916441730882
Linka C , Malý , S čakaním , 316.0939137215225
Linka C , Malý , S čakaním , 2053.077239346688
Linka B , Veľký , S čakaním , 3387.741908290548
Linka C , Malý , S čakaním , 641.1350510011613
Linka B , Veľký , S čakaním , 193.89468748567003
Linka C , Malý , Bez čakania , 1859.8501438687158
Linka B , Malý , S čakaním , 2804.2807899573654
Linka B , Veľký , Bez čakania , 1739.8513292628222
Linka A , Veľký , Bez čakania , 647.8933837070952
Linka A , Veľký , S čakaním , 2544.719494772844
Linka A , Malý , S čakaním , 694.0148435620285
Linka C , Veľký , S čakaním , 1266.7537063785155
Linka C , Malý , S čakaním , 3185.213972588913
Linka C , Malý , Bez čakania , 3533.3371680946275
Linka B , Veľký , S čakaním , 2433.0799288662542
Linka B , Veľký , S čakaním , 3031.0781035370574
Linka C , Veľký , S čakaním , 2947.230337940709
Linka C , Veľký , Bez čakania , 1717.5807101220967
Linka C , Malý , Bez čakania , 1720.9745684534598
Linka C , Veľký , S čakaním , 1632.699343101756
Linka B , Veľký , S čakaním , 622.8964421058955
Linka C , Malý , Bez čakania , 654.9412610099653
Linka B , Veľký , Bez čakania , 2399.9589491665447
Linka A , Malý , S čakaním , 3334.1393238763485
Linka C , Malý , S čakaním , 3070.897557837434
Linka C , Veľký , Bez čakania , 1145.6125763618286
Linka B , Veľký , S čakaním , 1172.961862980858
Linka C , Malý , Bez čakania , 1597.3505131777597
Linka A , Malý , S čakaním , 1831.6729277416007
Linka A , Veľký , Bez čakania , 730.5775409223417
Linka B , Malý , Bez čakania , 2836.724597198026
Linka B , Malý , Bez čakania , 2988.2192020383054
Linka B , Malý , S čakaním , 2482.20503161751
Linka C , Malý , Bez čakania , 2379.325285290822
Linka B , Veľký , S čakaním , 2347.153048471387
Linka A , Malý , Bez čakania , 1998.044714765531
Linka C , Veľký , S čakaním , 2902.4657995381262
Linka A , Malý , S čakaním , 2880.4595264251716
Linka A , Malý , Bez čakania , 1475.5279087707781
Linka B , Malý , Bez čakania , 99.03892594524262
Linka B , Malý , S čakaním , 515.3798510458461
Linka B , Veľký , Bez čakania , 101.74536120858212
Linka C , Veľký , S čakaním , 2090.738247126933
Linka B , Malý , S čakaním , 50.16933803223074
Linka C , Veľký , S čakaním , 2983.870013668417
Linka B , Malý , S čakaním , 2492.5388737947546
Linka C , Veľký , S čakaním , 2162.982670263901
Linka A , Malý , S čakaním , 2514.9481643024064
Linka A , Malý , Bez čakania , 2428.8787691184893
Linka A , Malý , S čakaním , 488.49002708489706
Linka C , Veľký , Bez čakania , 356.9947568839729
Linka B , Malý , Bez čakania , 1447.7634589483155
Linka A , Veľký , S čakaním , 719.7724470732148
Linka C , Veľký , Bez čakania , 3063.359110116106
Linka A , Malý , S čakaním , 394.79840254360494
Linka A , Malý , Bez čakania , 1998.6254064655043
Linka B , Veľký , S čakaním , 28.343953390553533
